year	language	sent_num	source	reference	hypothesis	z-DAscore
17	lv-en	959	Šogad budžeta deficīts jāsamazina līdz 4,6%, nākamgad - līdz 3,1% un 2018. gadā - līdz 2,2% no IKP.	Its budget deficit must be reduced down to 4.6% this year, to 3.1% next year and to 2.2% of GDP in 2018.	This year's budget deficit to be reduced to 4.6% next year - up to 3.1% and in 2018 - to 2.2% of GDP.	0.408500456126872
17	lv-en	994	Šogad gan, tāpat kā citus gadus, ūdens kvalitāte it visur esot laba un apmierinoša.	This year, just like the previous years, water quality is good or satisfactory everywhere.	This year, as in other years, the quality of water is all right and satisfactory everywhere.	0.893288077587789
17	lv-en	719	Šogad sarakstam pievienoti vēl 11 nāves gadījumi, tostarp starp upuriem iekļaujot arī kādu sešus gadus vecu zēnu, kas noslīka, ģimenei mēģinot nokļūt Rietumvācijā caur toreizējo Čehoslovākiju un Ungāriju.	Another 11 fatalities were added to the list this year, including a six year old boy who drowned when his family tried to get to Western Germany through former Czechoslovakia and Hungary.	The list attached another 11 deaths, including between the victims, including a six years old boy who drowned, family trying to get through to the Czechoslovakia and Hungary.	0.12987978997929
17	lv-en	978	Šogad starp dažādiem sadzīves atkritumiem un pikniku paliekām aktīvistiem nācies vākt pat dienasgaismas spuldzes, kas atstātas mētājamies jūras smiltīs.	This year, even fluorescent light-bulbs were found among the household waste items and picnic remains littering the beach sand.	This year, even fluorescent lamps left in the sea sands have been collected between different municipal waste and picnic remnants.	0.235737589901852
17	lv-en	353	Šogad vēl lielāku popularitāti nešaubīgi gūs viens no populārākajiem 2012. gada Londonas Olimpisko spēļu līdzinieku pāriem: satriecošā līdzība starp britu tāllēcēju Gregu Ruterfordu un populāro aktieri Nīlu Patriku Harisu.	One of the most popular comparisons from London 2012 is undoubtedly going to be pointed out even more this year: the striking likeness between British long jumper Greg Rutherford and popular actor Neil Patrick Harris.	This year an even greater popularity will undoubtedly one of the most popular at the 2012 London Olympic Games counterpart pairs: breathtaking similarity between British athlete of Greg Ruterford, and popular actor Neil Patrick Harris of.	0.17426598541197
17	lv-en	490	Šonedēļ akvaparks Marseļas pilsētā atcēla plānotu privātu pasākumu musulmaņu sievietēm, kuras būtu ģērbušās burkini peldkostīmos, jo sašutumu par šādu pasākumu pauda gan labējo, gan kreiso aprindu politiķi.	This week, a water amusement park in Marseille cancelled a scheduled private event for Muslim women who would be wearing burkini suits, because politicians from both right wing and left wing political parties were outraged at such possibility.	This week, a water park in the city of Marseille was cancelled planned a private event that Muslim women should be dressed in peldkostīmo, Burkina Faso as outraged by such a measure was both right and left political circles.	-0.586057713181618
17	lv-en	845	Šonedēļ notikušajā tiesas sēdē Kalē varas iestādes norādīja, ka valstij būtu jānojauc 72 pašizveidotus veikaliņus, kur nometnes teritorijā cilvēki tirgo dažādas preces, piemēram, cigaretes un enerģijas dzērienus, piedāvā friziera pakalpojumus, tēju par 50 centiem (40p) un vienkāršas maltītes par dažiem eiro pašizveidotos restorānos.	At a court hearing this week, Calais authorities had argued the state should be able to knock down a total of 72 makeshift shops where people inside the camp sell goods, from cigarettes to energy drinks, offer haircuts, or sell tea for 50 cents (40p) or basic meals for a few euros in makeshift restaurants.	At a hearing this week at the Calais authorities said that the country would be demolished 72 pašizveidotus veikaliņus, where the camp site people sell a variety of goods, such as cigarettes and energy drinks, offers to cut services, tea for 50 cents (40p) and simple meals on some euro pašizveidotos restaurants.	-0.363528019017926
17	lv-en	212	"Šoreiz 22 gadus vecā komandas kapteine, ko amerikāņi sauc par ""vecmāmiņu"", izvirzījās pārliecinošā vadībā."	"This time, the 22-year-old team captain the Americans call ""grandma"" was well ahead."	"This time, the 22-year-old team captain, which Americans call ""grandmother,"" emerged in a compelling lead."	0.760535555238345
17	lv-en	1557	Šoreiz gan nebija tādu starpgadījumu.	There was no such issue this time around in a supreme victory.	In this victory, there were no such incidents.	0.606570325752049
17	lv-en	1107	Šoreiz risks attaisnojas.	This time the risk paid off.	This time the risk is justified.	0.859525782412501
17	lv-en	445	Šorīt nevarējām pagulēt.	'This morning, we couldn't sleep.'	This morning could not pagulēt.	-0.865957207631025
17	lv-en	1303	Šāda kombinācija kavē efektīvu svara samazināšanu.	Such combination hampers weight loss.	Such a combination inhibits effective weight loss.	0.707356068036207
17	lv-en	1280	Šāda kombinācija spēj radīt sāta sajūtu.	Combined in one meal, they can make you feel satiated.	This combination can lead to cop.	-1.21290219440514
17	lv-en	1408	Šī bija pirmā ASV vārtsardzes Džekijas Brigas sausā spēle, katrā no pirmajām trim spēlēm ielaižot pa vieniem vārtiem.	The shutout was the first of the tournament for the United States goalie, Jackie Briggs, who had allowed one goal in each of the first three victories.	This was the first US early Brigas guys a break, in each of the first three games, was.	-1.00405087229896
17	lv-en	1408	Šī bija pirmā ASV vārtsardzes Džekijas Brigas sausā spēle, katrā no pirmajām trim spēlēm ielaižot pa vieniem vārtiem.	The shutout was the first of the tournament for the United States goalie, Jackie Briggs, who had allowed one goal in each of the first three victories.	This was the first dry game of the United States Gloucester Briggs in each of the first three games.	-0.905524181622688
17	lv-en	289	Šīs zāles jau tiek izrakstītas lietošanai 12 mēnešus pēc sirdstriekas, samazinot atkārtotas sirdstriekas risku.	The drug is already given for 12 months after a heart attack, reducing the risk of a stroke or another attack.	These medicines are already written for 12 months after a hearts, reducing the risk of repeated hearts.	-0.0763078674588867
17	cs-en	2734	Žaloba na kampaň Donalda Trumpa po té, co člen štábu údajně namířil zbraň	Donald Trump campaign sued after staffer allegedly pulled a gun	Action on Donald Trump's campaign after the staff member allegedly pointed the weapon	-0.0548319939089695
17	cs-en	2741	Žaloba přichází pouhé dva dny poté, co republikánský kandidát na prezidenta vyvolal pozdvižení, když voličům v Severní Karolíně řekl, že by mohli zakročit majitelé a držitelé zbraní (což je v USA upraveno ve druhém dodatku ústavy), pokud bude jeho soupeřka Hillary Clintonová zvolena a bude moci jmenovat své soudce.	"The suit comes just two days after the Republican presidential nominee caused a furore when telling a crowd in North Carolina that the ""Second Amendment people"" -- understood to be gun owners and gun enthusiasts -- could take action if his rival Hillary Clinton were elected and gets her pick of judges."	The action comes just two days after the Republican candidate for president has caused an uproar, when voters in North Carolina said they might take action that owners and holders of weapons (which in the US is regulated in the Second Amendment to the Constitution), if his rival Hillary Clinton elected, and will be able to nominate a judge.	-0.147419235264997
17	cs-en	2572	Židovský režisér se opřel do berlínského hotelu za to, že odstranil kód pro volání do Izraele na „žádost“ Arabů - RT News	"Jewish filmmaker slams Berlin hotel for removing Israel dial code after Arab ""request"" - RT News"	"The Jewish director leaned back in his Berlin hotel for having removed the code for the call to Israel to ""request"" Arabs - RT News"	-1.1025487052028
17	lv-en	1347	Žou kritizēja kompānijas vadību, kuras sastāvā galvenokārt ir baltie vīrieši un tad noslēdza savu rakstu ar atsauci #DeleteSnapchat.	Ms. Zhu criticized the company's mostly white, all-male leadership and ended her essay with a hashtag: #DeleteSnapchat.	Joe criticized the company's management, which primarily consist of white men and then closed his article with a reference #DeleteSnapchat.	-0.0940532280166211
17	lv-en	1347	Žou kritizēja kompānijas vadību, kuras sastāvā galvenokārt ir baltie vīrieši un tad noslēdza savu rakstu ar atsauci #DeleteSnapchat.	Ms. Zhu criticized the company's mostly white, all-male leadership and ended her essay with a hashtag: #DeleteSnapchat.	Jou criticized the company's lead, which mostly consists of white men and then concluded his tweet with #DeleteSnapc hat.	-0.109726692935292
17	lv-en	1347	Žou kritizēja kompānijas vadību, kuras sastāvā galvenokārt ir baltie vīrieši un tad noslēdza savu rakstu ar atsauci #DeleteSnapchat.	Ms. Zhu criticized the company's mostly white, all-male leadership and ended her essay with a hashtag: #DeleteSnapchat.	Žou criticised the management of the company, which mainly consists of men, and then concluded its back with # DeleteSnapchat.	0.211822946341817
17	cs-en	1088	Žádný z nich nevypadá nijak zvlášť osamoceně, ale vtíravé duševní trauma těžko odhadnete, když vedle někoho stojíte 30 vteřin.	None of them look particularly lonely, but nagging psychological trauma is hard to ascertain by standing next to someone for 30 seconds.	None of them look particularly haunting mental trauma alone, but hard to guess when you're standing next to someone for 30 seconds.	-0.141626244940894
17	cs-en	800	Žádá, aby tisk dostal větší přístup k dokladům ze zasedání a k rozhodnutím, která přijímají neoficiální výbory nebo pracovmí skupiny.	He calls for the Press to be given greater access to council papers and decisions taken by unofficial committees or working groups.	It calls for the press to be given greater access to documents from meetings and decisions taken by unofficial committees or study groups.	0.668527265891474
17	ru-en	504	А если серьезно, Франки приводил победителей в Великобритании большую часть 30 лет, что здорово видеть.	Seriously though, Frankie's been riding winners in the UK for the best part of 30 years which is great to see.	But seriously, Frankie led the winners in the UK for most of 30 years, which is great to see.	0.201751309412534
17	ru-en	504	А если серьезно, Франки приводил победителей в Великобритании большую часть 30 лет, что здорово видеть.	Seriously though, Frankie's been riding winners in the UK for the best part of 30 years which is great to see.	But seriously, Franks led the winners in the UK for most of the 30 years, which is great to see.	-0.053949868403408
17	ru-en	310	А как хозяин УК, Макаров деньги с населения собирал, но поставщикам услуг не платил и тратил их на свои нужды.	While, as the owner of a property management company, Makarov collected money from the population, but didn't pay service providers and used the money for his own purposes.	And as the owner of the criminal code, Makarov was collecting money from the population, but service providers do not pay and spend them on their needs.	-0.51501678918966
17	ru-en	1809	А после ввода ГОКа в эксплуатацию поступление налогов в бюджеты всех уровней может составить 80,9 млрд руб.	Once the mining and processing plant is in operation, tax revenues for budgets at all levels could amount to 80.9 billion roubles.	And after the commissioning of GOK into operation, the receipt of taxes to budgets of all levels may amount to 80.9 billion rubles.	-0.211562644730146
17	ru-en	81	А стресс испытывают порядка 90% приезжающих.	But about 90% of visitors feel stressed.	But stress is tested order 90% of newcomers.	-1.06161622009216
17	ru-en	1944	"Автор, в частности, поет о том, как ""забивает сваю""."	The writer, in particular, sings about how he is ‘driving a pile’.	"The author, in particular, sings about how ""score driven."""	-1.2028704076803
17	ru-en	1003	Адам Фицпатрик, руководитель группы по обеспечению соседства Cornwall Housing, сказал, что семья не смогла сотрудничать с местными властями.	Adam Fitzpatrick, Cornwall Housing's neighbourhood enforcement manager, said the family failed to cooperate with the local authority.	Adam Fitzpatrick, head of the group to ensure neighbourhood Cornwall Housing, said the family was unable to cooperate with the local authorities.	0.0174583997895151
17	ru-en	1486	"Активная работа по консолидации фондов с апреля идет и в пенсионной группе ""Сафмар"" - НПФ ""Европейский"", ""Образование и наука"" и ""Регионфонд"" должны влиться в НПФ ""Сафмар"" до конца текущего года."	The Safmar pension group has been engaged in active efforts aimed at consolidating funds since April: the European, Education and Science, and Regionfond NPFs should join the ranks of NPF Safmar by the end of this year.	"Active work on consolidation of funds from April, and the retirement group Safmar - NPF ""European"", ""Education and science"" and Regionfond have to join in the Fund Safmar before the end of this year."	-0.292129467989017
17	ru-en	1715	"Аллах покажет выход из этой ситуации"", - заключил он."	Allah will show us the way out of this situation’, he concluded.	Allah will show a way out of this situation, he concluded.	0.734210372802112
17	ru-en	2635	Американская компания заявила, что в 2010 году заключила с компанией Loy Yang двадцатилетний контракт, который должен был вступить в силу в ноябре этого года, но ей ещё предстоит объяснить, почему она расторгла контракт.	The US company said it entered into a 20-year contract with Loy Yang in 2010 , which was due to commence from November this year, although it has yet to explain why it has pulled out of the contract.	American company stated that it in 2010 concluded with the company of Loy Yang the twenty-year-old contract, which had to come into force in November of this year, but for it still one must explain, why it cancelled contract.	-0.0729069149913181
17	ru-en	2223	Американские военные и разведывательные службы тесно сотрудничают с эфиопами, чтобы бороться с террористическими угрозами в регионе, особенно в Сомали, и практически ни одна страна в Африке не получает такой поддержки от Запада.	American military and intelligence services work closely with the Ethiopians to combat terrorist threats across the region, especially in Somalia, and few if any countries in Africa receive as much Western aid.	American military and intelligence personnel cooperate closely with Ethiopia to fight the terrorist threats in the region, especially in Somalia, and virtually no country in Africa do not receive such support from the West.	0.311577613535063
17	ru-en	740	Бабушка и дедушка говорят, Браун получил многочисленные огнестрельные ранения, включая в себя его пах, ногу, руку и живот, но был в сознании, когда его перевезли в больницу.	The grandparents say Brown suffered multiple gunshot wounds, including in his groin, leg, arm and abdomen, but was awake when he was transported to the hospital.	Grandmother and grandfather say Brown received multiple gunshot wounds, including his legs, leg, arm and stomach, but was conscious when he was transported to hospital.	0.366264083917105
17	ru-en	740	Бабушка и дедушка говорят, Браун получил многочисленные огнестрельные ранения, включая в себя его пах, ногу, руку и живот, но был в сознании, когда его перевезли в больницу.	The grandparents say Brown suffered multiple gunshot wounds, including in his groin, leg, arm and abdomen, but was awake when he was transported to the hospital.	Grandmother and grandfather speak, Brown obtained numerous gunshot wounds, including him it smelled, foot, hand and stomach, but it was in the consciousness, when they transported it into the hospital.	-0.922678023093438
17	ru-en	739	Бабушка и дедушка ребенка опознали его для CBS Филадельфия как Махаж Браун.	The child's grandparents identified him to CBS Philadelphia as Mahaj Brown.	The grandmother and grandfather of the child identified him for CBS Philadelphia as Mahaj brown.	0.702363548929014
17	ru-en	739	Бабушка и дедушка ребенка опознали его для CBS Филадельфия как Махаж Браун.	The child's grandparents identified him to CBS Philadelphia as Mahaj Brown.	Grandparents of the child identified him for CBS in Philadelphia as Mahaz brown.	0.617924665737703
17	ru-en	640	Байлз заработала первое золото во вторник, став красивым финальным аккордом для прощальной вечеринки уходящей в отставку координатора национальной сборной Марты Кароли.	Biles earned the first one on Tuesday while serving as the exclamation point to retiring national team coordinator Martha Karolyi's going away party.	Bayern earned first gold on Tuesday, becoming a beautiful final chord for the retiring coordinator of the national team, Marta Kapoli.	-0.330502027263438
17	ru-en	640	Байлз заработала первое золото во вторник, став красивым финальным аккордом для прощальной вечеринки уходящей в отставку координатора национальной сборной Марты Кароли.	Biles earned the first one on Tuesday while serving as the exclamation point to retiring national team coordinator Martha Karolyi's going away party.	Biles earned the first gold on Tuesday, becoming a beautiful final chord for a farewell party to the outgoing coordinator of the Martha Caroli national team.	-0.222528666252531
17	ru-en	636	"Байлз провела последние три года, доминируя в своем виде спорта, выигрывая 15 медалей чемпионата мира - включая 10 золотых - с такими ошеломительными программами в их смеси трудолюбия и точности, что Олимпийская чемпионка 1984 года Мэри Лу Реттон назвала ее ""величайшей гимнасткой, которую я когда-либо видела""."	"Biles has spent the last three years dominating her sport, winning 15 world championship medals - including 10 gold - with routines so astonishing in their mix of ambition and precision that 1984 Olympic champion Mary Lou Retton called her ""the greatest gymnast I've ever seen."""	Baylz conducted past three years, prevailing in its form of sport, winning 15 medals of world championship - including 10 gold - with such stunning programs in their mixture of diligence and accuracy, that the Olympic champion 1984 of Mary Lu Retton named it “the greatest gymnast, whom I sometimes saw”.	-0.328595628654143
17	ru-en	1288	Без Робина мы были бы никем, поэтому огромное спасибо ему, он лучший тренер в мире.	Without Robin we would be nobody, so a massive thanks to him he's the best coach in the world.	Without Robyn we would be nothing, so a huge thank you to him, he is the best coach in the world.	0.515861656122285
17	ru-en	2842	Более того, с 2015 года бесплатным стало и среднее образование.	Moreover, starting in 2015, secondary education also became free.	Moreover, there has been a free secondary education since 2015.	0.367566920232374
17	ru-en	1750	"Большую часть своей карьеры он провел в ""Галатасарае""."	He spent the better part of his career with Galatasaray.	He spent most of his career in Galatasarae.	0.328315355001148
17	ru-en	2458	Борцы за охрану окружающей среды в Танзании используют нетрадиционный способ помешать слонам забредать в населенные пункты — бросают в них презервативы, наполненные порошком чили.	Conservationists in Tanzania are using an unorthodox way of keeping elephants from wandering into human settlements - by throwing condoms filled with chilli powder at them.	Environmental campaigners in Tanzania use unconventional way to prevent elephants wandering into settlements - they throw condoms filled with chili powder.	0.411548748798927
17	ru-en	6	Брат жертвы, Луис Галисия, рассказал каналу KGO телерадиокомпании ABC в Сан-Франциско, что Фрэнк, прошлом повар линии раздачи в Бостоне, получил свою работу мечты в качестве повара в ресторане San Francisco's Sons & Daughters шесть месяцев назад.	The victim's brother, Louis Galicia, told ABC station KGO in San Francisco that Frank, previously a line cook in Boston, had landed his dream job as line chef at San Francisco's Sons & Daughters restaurant six months ago.	Brother of victim, Louis Galicia, described to the channel of KGO of the TV and Radio company of ABC in San Francisco, that Frank, the past the cook of the line of distribution in Boston, obtained his work of dream as the cook in the restaurant of San Francisco 's of Sons & Daughters six months ago.	-0.298753395037161
17	ru-en	2572	Британия заявила права на неожиданную победу четыре года назад, выиграв, когда Хой заявил права на пятую из своих шести олимпийских золотых медалей.	Britain claimed a shock victory four years ago to win as Hoy claimed the fifth of his six Olympic golds.	Britain stated rights on the unexpected victory four years ago, after winning, when to Khoy it stated rights on the fifth of his six Olympic gold medals.	-0.860404073477883
17	ru-en	948	Британский путешественник подверг свою иммунную систему и рвотный рефлекс серьезному испытанию, облизывая некоторые из самых грязных и отвратительных мест в Европе.	A British traveller has put his immune system and gag reflex to a serious test - by licking some of the dirtiest and disgusting places in Europe.	The British combine their immune system and the vomiting reflex with serious effects, licking some of the most dirty and disgusting places in Europe.	-0.899002818518268
17	ru-en	250	Буквально за год до рождения сына Ярослав был признан лучшим волейболистом планеты.	Just a year before the birth of his son, Yaroslav was recognised as the best volleyball player on the planet.	Literally in the year to the birth of a son Yaroslav was acknowledged by the best volleyball player of planet.	-0.45318846679905
17	ru-en	830	Бывший секретарь местных сообществ, теперь антикоррупционный царь, сообщил, что запугивание избирателей на религиозной почве было таким сильным, что полиции нужно разрешить ставить кордоны за пределами избирательных участков, чтобы защитить напуганных избирателей.	The former communities secretary, now the anti-corruption tsar, said the intimidation of voters on religious grounds was so bad that police should be allowed to put cordons outside polling stations to protect frightened voters.	Former secretary of the local communities, is now censoring the tsar, said that sectarian intimidation of voters was so strong that the police should be allowed to put cordons outside the polling stations to protect frightened voters.	-0.341559675696402
17	ru-en	829	"Бывший член кабинета министров сэр Эрик Пиклз обрушивается с критикой на полицию, наблюдателями за ходом выборов и администрации городов за игнорирование свидетельств нарушений на выборах из-за ""чрезмерной чувствительности по поводу расовой принадлежности и религии""."	"Ex-Cabinet minister Sir Eric Pickles lambasts the police, election watchdogs and town halls for ignoring evidence of electoral abuse because of ""over-sensitivities about ethnicity and religion."""	"Former Cabinet member Sir Eric Pickles has the police, the election watchdog and the city administration for ignoring evidence of irregularities in the election because of ""excessive sensitivity about race and religion."""	-0.400660471069509
17	ru-en	1013	В 2014 году полиция устроила обыск в доме и нашла более 70 г конопли, а также весы, соответствующие принадлежности и 1700 £ наличными.	In 2014, police raided the property and found more than 70g in cannabis as well as scales, paraphernalia and £1,700 in cash.	In 2014, police searched a house and found more than 70 grams of cannabis, as well as scales, appropriate accessories and 1,700 £in cash.	0.730485063618488
17	ru-en	221	В 2015 году она получила швейцарское гражданство и стала выступать под красно-белым флагом.	In 2015, she received Swiss citizenship and started competing under the red and white flag.	In 2015, she was granted Swiss citizenship and began to speak under the red and white flag.	-0.147056764002864
17	ru-en	221	В 2015 году она получила швейцарское гражданство и стала выступать под красно-белым флагом.	In 2015, she received Swiss citizenship and started competing under the red and white flag.	In 2015, she received Swiss citizenship and began performing under the red-white flag.	0.773622481169497
17	ru-en	1416	В 2016 году страну уже посетили 14 млн человек, что на 1,5 млн больше показателей 2015 года.	14 million people have already visited the country in 2016, 1.5 million more than the figure for 2015.	In 2016, 14 million people visited the country, 1.5 million more in 2015.	0.154385134919654
17	ru-en	2903	В 5 тысячелетии до нашей эры вокруг центров металлообработки начали возникать поселения городского типа.	In the 5th millennium BC, urban settlements started to emerge around the metalworking centres.	In the 5th millennium BC, urban settlements began to emerge around the metal processing centres.	0.846335320040804
17	ru-en	2938	В Facebook выразили сожаление такой политикой AdBlock Plus и пообещали вскоре решить проблему.	Facebook expressed regret about the policy of AdBlock Plus and promised to fix the problem shortly.	Facebook expressed regret such a policy of Adblock Plus and promised to solve the problem shortly.	0.599518708296529
17	ru-en	216	В Рио она выступила не так удачно, как ей хотелось бы.	In Rio, she didn't perform as well as she would have liked.	In Rio, she did not perform as well as she would like.	0.818864749227269
17	ru-en	1312	В Россию запрещено ввозить некоторые виды сельскохозяйственной продукции, сырья и продовольствия из США, стран Евросоюза, Канады, Австралии, Норвегии, Украины, Албании, Черногории, Исландии и Лихтенштейна.	In Russia, it is prohibited to import certain agricultural products, raw materials, and food from the United States, EU countries, Canada, Australia, Norway, Ukraine, Albania, Montenegro, Iceland, and Liechtenstein.	Some agricultural products, raw materials and foodstuffs from the United States, the countries of the European Union, Canada, Australia, Norway, Ukraine, Albania, Montenegro, Iceland and Liechtenstein are prohibited from importing into Russia.	0.547375405198808
17	ru-en	1443	В Сухом Логе началась разработка условий.	The development of terms has begun in Sukhoi Log.	In Suh Log, the development of conditions began.	0.200957777281461
17	ru-en	2360	В годы перед Депрессией американский стол, особенно в сельской местности, представлял собой шведский стол.	In the years before the Depression, the American table, especially in rural areas, was an all-you-can-eat buffet.	In the years before Depressia, the American table, especially in rural areas, was a Swedish table.	-1.15515483590164
17	ru-en	2360	В годы перед Депрессией американский стол, особенно в сельской местности, представлял собой шведский стол.	In the years before the Depression, the American table, especially in rural areas, was an all-you-can-eat buffet.	In the years before the Depression, the American table, especially in rural areas, was a buffet.	0.560433003586996
17	ru-en	153	В июне показатель вырос на 1,7%.	In June, this figure rose by 1.7%.	In June the indicator grew by 1.7%.	0.540414092781081
17	ru-en	168	В каждом случае история смены гражданства разная.	In each case, the story behind the change of nationality is different.	In each case the history of the change of citizenship is different.	0.286231046623292
17	ru-en	1899	В конце XIX столетия создавал багаж для русской аристократии - великого князя Александра Романова, княгини Трубецкой и императорской семьи.	At the end of the nineteenth century, they designed luggage for the Russian aristocracy: the Grand Duke, Alexander Romanov, the Princess Troubetzkoy, and the imperial family.	At the end of the 19th century he created baggage for the Russian aristocracy - Grand Duke Alexander Romanov, Princess Trubetskoy and the imperial family.	0.48247839058114
17	ru-en	2281	"В конце июля, после того как он навлёк на себя всеобщую критику, практически высказав идею, что русским следует взломать электронную почту Клинтон, он позже объяснил свои замечания, сказав: ""Конечно, я шучу""."	"In late July, after he drew widespread criticism by appearing to suggest that the Russians should hack Mrs. Clinton's emails, he later explained his remarks by saying, ""Of course I'm being sarcastic."""	"At the end of July after he raised a universal criticism, virtually expressing the idea that Russians should hack email Clinton, he later explained his comments, saying: ""Of course, I was joking."""	0.00602518839317049
17	ru-en	2281	"В конце июля, после того как он навлёк на себя всеобщую критику, практически высказав идею, что русским следует взломать электронную почту Клинтон, он позже объяснил свои замечания, сказав: ""Конечно, я шучу""."	"In late July, after he drew widespread criticism by appearing to suggest that the Russians should hack Mrs. Clinton's emails, he later explained his remarks by saying, ""Of course I'm being sarcastic."""	"In late July, after he had brought upon himself universal criticism, almost expressing the idea that Russian should hack email Clinton, he later explained his comments, saying: ""I am joking""."	0.0982204557162436
17	ru-en	440	В конце концов, эта встреча произошла только потому, что господин Путин получил извинение, которое он требовал от президента Эрдогана.	After all, this meeting only happened because Mr Putin got the apology he demanded from President Erdogan.	In the end, the meeting took place only because Mr Putin has received an apology, which he demanded from President Erdoğan.	0.672784582942223
17	ru-en	2316	В кофейне больше не подают пиво, но теперь готовят свежевыжатые соки.	The cafe no longer serves beer but now makes fresh juices.	The coffee can no longer serve beer, but now they are preparing freshly squeezed juices.	-0.182765675292021
17	ru-en	783	В моих организациях мы уже предоставили бесплатные и недорогие занятия гимнастикой, расположенные в Гарлеме, для более 15 000 городских молодых ребят (в основном, чернокожих и латиноамериканцев) и воспитали национальных и международных чемпионов.	At my organizations, we have provided free and low-cost gymnastics, based in Harlem, for over 15,000 urban youth (primarily black and Hispanic) and have trained national and international champions.	In my organizations, we have already provided free and inexpensive gymnastics classes located in Harlem for more than 15,000 urban youngsters (mostly blacks and Hispanics) and raised national and international champions.	0.513324626811558
17	ru-en	2311	"В нем даже установлены люстры из старого ""Верба""."	It even reused the lights from the old Verb.	In it even are established the chandeliers from the old “willow”.	-1.22182176947352
17	ru-en	992	В нескольких комнатах дома, который может быть снесен, находили старый мусор	Old rubbish was found in a number of the rooms of the house, which may be demolished	In several rooms in the home, which can be demolished, found the old trash	0.0868992296430903
17	ru-en	1551	В общем, добились смены клининговой компании и теперь с этим все ОК.	In sum, we successfully managed to switch cleaning companies and now everything seems to be OK with this.	In General, change has made the cleaning company and now it's all OK.	-0.729107804986786
17	ru-en	1734	В результате этой схемы на счетах самарского филиала ФГУП оказалось более 2 млрд руб., из них 1,2 млрд руб. было похищено.	As a result of this scheme, more than 2 billion roubles ended up in the accounts of the Samara branch of the FSUE, of which 1.2 billion roubles were stolen.	As a result of this scheme in the accounts of the Samara branch of FGUP was more than 2 billion rubles, of which 1.2 billion rubles were stolen.	0.197032431651667
17	ru-en	2721	"В своей публикации в блоге представитель Adblock Бен Уильямс написал, что ""такой вид взаимной борьбы между сообществом блокировщиков рекламы с открытым исходным кодом и теми, кто пытается её обойти, продолжается с момента изобретения блокировки рекламы"", и возможно, что Facebook представит свое собственное решение в ближайшее время."	"In a blog post, Adblock spokesperson Ben Williams wrote that ""this sort of back-and-forth battle between the open source ad-blocking community and circumventers has been going on since ad blocking was invented,"" and that it is possible Facebook would come up with its own fix soon."	In his publication in the blog the representative of Adblock Ben Williams wrote that “this form of the mutual fight between the association of blokirovshchikov of advertisement with the open source code and those, who attempt it to go around, he continues from the moment of the invention of blocking advertisement”, and it is possible that Facebook will present its own solution soon.	-0.553126007652856
17	ru-en	2019	В свою очередь в Google намерены сначала изучить решение и только затем определятся с дальнейшими действиями: исполнять его или оспаривать.	By the same token, Google intends to first examine the ruling and then determine the next steps to be taken: abide by it or challenge it.	In turn, Google are going to first study the decision and then determine further action to accept it or challenge it.	0.340326715869637
17	ru-en	1284	В следующее мгновение после победы их первые мысли были о Уильямсе, который провел нервное утро, разговаривая чуть больше, чем обычно, в попытке преодолеть собственные переживания.	In the immediacy of victory their first thoughts were for Williams, who had spent a nervy morning talking a little more than usual in an attempt to process his own anxieties.	In the next moment after winning their first thoughts were on Williams and who spent a nervous morning, talking a little more than usual, in an attempt to overcome their own feelings.	-0.132915063508482
17	ru-en	1792	В советское время это было значимое для экономики страны промышленное предприятие, и оно фактически обеспечивало жизнедеятельность целого города.	In Soviet times, it was an industrial enterprise significant to the country's economy and effectively ensured the livelihoods of the entire city.	In Soviet times it was significant for the economy of the country industrial enterprise, and it actually ensured the life of the whole city.	0.424864948029282
17	ru-en	2092	В среду распространились сообщения и следом негодование в репортажах на The Verge и Motherboard, на следующий день после того, как в Snapchat заявили, что убрали эту функцию.	The news and the outrage went wide on Wednesday, with reports by The Verge and Motherboard, a day after Snapchat said it had dismantled the feature.	Were on Wednesday extended communications and by track indignation in reportings on The Verge and Motherboard, next day after in Snapchat they stated that they removed this function.	-0.749300816164965
17	ru-en	1696	В то же время в Казани в ряде мечетей ранее использовался преимущественно русский язык.	On the other hand, a number of mosques in Kazan previously had been predominantly using the Russian language.	At the same time, a number of mosques in Kazan had previously been used predominantly Russian.	-0.0492705733504948
17	ru-en	2235	В то же время напряжение вдоль границы с Эритреей растет; борьба за эту неопределенную, спорную границу унесла сотни жизней в июне.	At the same time, tensions are rising along the border with Eritrea; a battle along that jagged, disputed line claimed hundreds of lives in June.	At the same time, tension along the border with Eritrea is growing, the struggle for this vague, controversial border has claimed hundreds of lives in June.	0.543160046916734
17	ru-en	2058	В том злополучном рейсе серьезно пострадали четверо жителей Волгоградской области.	Four residents from Volgograd Region were seriously injured on that ill-fated journey.	In the unfortunate voyage of severely damaged four residents of Volgograd region.	-0.666577266806929
17	ru-en	77	В условиях санатория человек может проверить состояние своего организма и получить рекомендации врача, как ему жить, чтобы здоровье его не разрушалось.	In the setting of a health resort, a person can check the state of their body and receive recommendations from a doctor about how to live so that their health does not fall apart.	In the conditions of sanatorium employees can check the status of your body and get the advice of a doctor how to live that his health is not destroyed.	-0.612351944735757
